"","Acinar","Adipocyte","Alpha_cell","Beta_cell","Duct","Endothelium","Hepatocyte","Neuron","Oligodendrocyte","Vasc_endothelium","Amniotic_epithelial_cell","Amniotic_membrane","Aortic_smooth_muscle_cell","Astrocyte","Bronchial_epithelial_cell","CD14+_Monocytes","CD19+_B-cells","CD4+_T-cells","CD56+_NK-cells","CD8+_T-cells","Cardiac_fibroblast","Cardiac_muscle_cell","Chorionic_membrane","Choroid_plexus_epithelial_cell","Eosinophils","Epithelial_cell_of_alveolus_of_lung","Epithelial_cell_of_esophagus","Epithelial_cell_of_prostate","Epithelial_cell_of_proximal_tubule","Fibroblast","Iris_pigment_epithelial_cell","Kidney_epithelial_cell","Left_atrium","Liver","Mammary_epithelial_cell","Muscle","Neutrophils","Non-pigmented_ciliary_epithelial_cell","Omentum","Placental_chorionic_villi","Placental_decidua","Placental_mesenchyme","Placental_trophoblast","Renal_cortical_epithelial_cell","Skeletal_muscle_cell","Umbilical_cord","Bladder","Breast","Cervix","Colon","Esophagus","Head_and_kneck","Kidney","Lung","Testes","Prostate","Rectum","Mesenchyme","Skin","Stomach","Thyroid","Uterus"
"cg00261781",0.0122284889248643,0.0118959382832183,0.0201345146191153,0.0241766635107395,0.0184200392263471,0.0122887632909616,0.0109618423359913,0.0306507506661166,0.0120798864631899,0.0162742835710489,0.0115230098978403,0.011216182712273,0.0128087730893953,0.0140892089634682,0.012209143533249,0.0146504924511835,0.0310061585909229,0.01506951695642,0.0200459311854984,0.0268212774940408,0.0125455816098029,0.0130043501330503,0.011941158102169,0.014201882550807,0.0144291763433409,0.0140674389313791,0.0128000223060809,0.0124265155055423,0.0143023057055869,0.0127545868162488,0.0133874877383959,0.0119651695107317,0.0107628341889279,0.0218605182557377,0.0157615314112335,0.0182074018883878,0.0152385521931992,0.0138042593459178,0.0345988671164638,0.0146978033826259,0.00945547542488579,0.0148531292422669,0.0146342033945242,0.0129878277757306,0.0118748443825105,0.0151541625784245,0.0182053931865078,0.0148246075873807,0.0145728741245794,0.0197739663849537,0.0166618529504046,0.0190606583836664,0.0122657083535726,0.0148879202242779,0.0173582222083861,0.0146989567314449,0.0190408061300972,0.0108787550124407,0.0261142231495609,0.220289448262154,0.0205105753587458,0.0154520458248425
"cg00229245",0.0171358726479893,0.0159319287748224,0.0239725497238548,0.0246390329365106,0.0198264656574708,0.0189823301291456,0.0164492957957719,0.0156939077353155,0.0186598305117834,0.0299070123015306,0.0136516546945915,0.0168436433055669,0.0164724886118073,0.0160817950897834,0.0166743200849329,0.0213219663929823,0.0232393936369078,0.0167081693671739,0.0194443657304375,0.0238874683002097,0.0191358654215544,0.0178327589230183,0.0178377090015328,0.0181913981337594,0.0167844595755396,0.0177471183907168,0.0151402474062043,0.0183663134263626,0.015354760124229,0.0153355325777798,0.0144127263233359,0.0170245315059168,0.0147896161271885,0.0237456019177742,0.0198844736643705,0.0228246009186394,0.0175430134559229,0.0189800179465014,0.0274923602184188,0.0223127094698512,0.012367753432301,0.0236788349790819,0.022868723261752,0.0182791168748315,0.016672718234145,0.025708354026356,0.0196688597108923,0.0144441375235325,0.0147294070111974,0.0196701345560974,0.108281975908143,0.0164835317538551,0.011796957273667,0.0160488117352282,0.0180091454015193,0.0154270032332894,0.0195274368724131,0.014235912011215,0.0152865521656161,0.271780990953773,0.0224102519709108,0.0193420203366455
"cg00455216",0.0092008384075222,0.0124461752061839,0.0143642313221452,0.0167065107500152,0.0134706304648443,0.0107841341113993,0.00747275559734776,0.0125341780614418,0.0155229684239527,0.0174769667871263,0.00903375762643184,0.0113419370661575,0.0100749063787513,0.00760318010449419,0.00951841554653884,0.017514507405796,0.106113422317789,0.0264838449982925,0.0615135547097872,0.069467401273671,0.0112855467405898,0.0120303817792547,0.00962123404385128,0.0107208040891605,0.0154860036652551,0.0122678777937482,0.00956597457285998,0.0126146825953324,0.00986873299819506,0.0113681573201555,0.0104343158000075,0.0101393661282358,0.00890523584180267,0.0150440291147726,0.0136038928011849,0.0137230714156159,0.0141590308930405,0.0127949720168568,0.0377336089193177,0.0430964801558327,0.00812620207521782,0.0475990348051756,0.052448228893372,0.00963436865114316,0.0125861002716279,0.014564668521174,0.0315871424151771,0.0147078706550258,0.0162410413470754,0.0411443375285519,0.0286369985470594,0.0338190975641793,0.0110835420142766,0.0225681506428558,0.0159290125868109,0.0147813197414885,0.0288300559076605,0.0100797668416134,0.0454424426871895,0.278300814697275,0.0231060932434887,0.0182848896294967
"cg00017221",0.0410816663549273,0.0216338309571095,0.0442664890303563,0.0651403718166812,0.0759320712524396,0.0522447167682344,0.0264082697269233,0.0258027551668229,0.0282003688957505,0.040221088811105,0.0184414747976413,0.0246581309380161,0.0392044686916247,0.0188559998476054,0.0252717186187863,0.0242243653363203,0.0690042844674787,0.0334763915374336,0.0430345409866035,0.0861959517231896,0.0289025088356838,0.0271287251893929,0.0340477671070428,0.0559753724662439,0.0195065001888187,0.0243778611196909,0.0235560561151376,0.0248241148288453,0.0431394646771148,0.0221717488160208,0.0238209602315204,0.0385744041429607,0.0278688013047205,0.0429577279827885,0.0250523626970881,0.0248808225217933,0.0199238236470612,0.0225147187125964,0.0363676951369551,0.437149638069288,0.029926052242975,0.278800261245179,0.431688756211149,0.0257296374825422,0.0208393869546534,0.0280074192790991,0.0644871326064159,0.0527262903764002,0.0280660273614082,0.0552062782404501,0.162773844123516,0.0619027907666304,0.0327956633690513,0.0508464496818471,0.0400273327759423,0.120455221112905,0.0736301614157877,0.0281480641484414,0.0272057659997203,0.309930395460264,0.527235715893761,0.0525307741468927
"cg00332680",0.27891942153803,0.0613411340625783,0.0843512202801274,0.0954960019338286,0.0310675514818918,0.030292648170413,0.0926174875172199,0.525055099246915,0.178052944740687,0.0329882197335155,0.0300982988000501,0.0184990900384617,0.0233625418401916,0.0287085114356068,0.0260854136399975,0.0350342014043324,0.0344328226770744,0.0285022148519718,0.0328558640489114,0.0340551398100132,0.0296418945850875,0.0283589471841172,0.0229330010368449,0.035441631894286,0.0301424879481953,0.0315884818554671,0.0256788521551918,0.0268107610234159,0.0308814676052522,0.0273590393061006,0.0291750178697086,0.0312437565290318,0.039100556497064,0.0303363702391819,0.02230091411253,0.12867331660941,0.0297843067090922,0.0258580118966056,0.0440341602235388,0.0408797149084862,0.0162574928912649,0.0351617351202267,0.0400926346557779,0.0245149339718085,0.0211019958914673,0.0355907424107263,0.0314984042703998,0.0340000138006194,0.0641200464450993,0.0364516317753747,0.0974328970837819,0.0659925446509678,0.0421560786081539,0.0266669268924363,0.1770099009935,0.119622682047704,0.0340654099293615,0.0761185835584087,0.0331907810941692,0.067219857420795,0.334336778590417,0.105644446151087
"cg00341606",0.023707163274704,0.0304943922179793,0.0689362127248508,0.0455926324464221,0.0214115447192518,0.0139723121687082,0.0160760619435348,0.0818315246378916,0.0112004599871423,0.0418527253295788,0.0137972608564876,0.0179116383709231,0.0361321259369281,0.0298172660411158,0.0164911698553972,0.0171528066524142,0.0259989414814887,0.0171569276841361,0.0196029416412816,0.0174631240374503,0.0197476927004361,0.0166975531288873,0.0138182167154416,0.0177319040242454,0.0158753470656198,0.0282341658642137,0.0149943356835414,0.0214959875816668,0.0203783926834833,0.0365947601213301,0.0203710804608639,0.0156692711915891,0.0751876534791121,0.0204132677555216,0.0149700018054092,0.0486019729428855,0.0168573373130475,0.0147994190228145,0.0392300017874826,0.0267571450087598,0.0059873512328713,0.0800123666386631,0.063996364785899,0.0205717289557297,0.0316043561714476,0.0268810664739686,0.0724609934155529,0.0367220884176983,0.0576886123710263,0.0186525149562876,0.0216397177319813,0.0654785539904041,0.0214945105368172,0.026312243156057,0.0238378195591236,0.0673076298959375,0.0198063477515201,0.0499311164424499,0.0324754348443125,0.0270425148556574,0.173528667287956,0.0661631736133891
"cg00142450",0.0235727985267368,0.027939162522066,0.152103665635731,0.0423491970897923,0.0238294627851766,0.0190277523972547,0.422431657357827,0.114583957694842,0.0896128454654556,0.0401745389319306,0.0185470443931788,0.0204036775798057,0.0247349128471472,0.0156456724273134,0.0171702872314876,0.0301739212568441,0.0284842983479527,0.0288782488823267,0.0276048273883295,0.035826115051521,0.0252015262130447,0.0174356070854616,0.0168775969736904,0.0267683003449142,0.0269561984686134,0.0179536978765237,0.0194377385163797,0.0140190074972129,0.0228828458087923,0.0197568118499696,0.0364662151076863,0.0200254742788419,0.0516999930634772,0.169925324705142,0.0117771393304186,0.147192730398807,0.026026598177304,0.0757781834182329,0.0308376916519289,0.032862127376361,0.0180681967758638,0.0320484396110829,0.0328253147411023,0.0169836865689679,0.0183213318360552,0.0295340768747877,0.0247669730453727,0.0263530117834705,0.0190512825808852,0.0225090061119623,0.0194621733000228,0.0401775751313102,0.0189632037501194,0.0249336251977663,0.0311146758951669,0.0197530570431522,0.0300847319409699,0.0139827783054745,0.0224980512738409,0.0235945857047699,0.212280800821337,0.0335179429667557
"cg00037186",0.200715514339533,0.0330731399049248,0.0742368362650336,0.0830293395503499,0.024179518755156,0.0341884195793247,0.0467785121502956,0.156065792521086,0.0587319317161344,0.046791181758439,0.0349786149066426,0.0340763595271291,0.0470522967901781,0.0435014962283654,0.0336940202666548,0.0561791622504991,0.0710763205363132,0.062244567579823,0.0800846217433269,0.10877340373075,0.0378715378698909,0.0221190509907904,0.0382393584814958,0.0290837453636871,0.0606496450049991,0.0393802130340379,0.0437323956242681,0.0792613039279851,0.054325051879117,0.0378419106049437,0.0337220284380929,0.0301777149353935,0.0328399403173947,0.149533442366752,0.195683815696445,0.0456626475117215,0.055949337478358,0.0460004491217726,0.0621232353975331,0.0666427814999402,0.0254763889414384,0.1129894256731,0.0773742761904893,0.0356571086535437,0.0395770855165803,0.0519616855910739,0.0486596004546277,0.079920766462811,0.0386198617639999,0.0477533350148885,0.0433077057554295,0.0664517166735058,0.0379324426972194,0.0355517129028997,0.14574340856242,0.053515268950591,0.0470000739997753,0.0328490043630355,0.0756471078976327,0.13879511797187,0.30924907857356,0.0415392671820775
"cg00348763",0.0248513187055281,0.0234857790540343,0.141331306296886,0.0460838855053311,0.0398282084240976,0.0950674022593538,0.0657402623304578,0.0178040488067533,0.0116355595580919,0.026227227763595,0.0144037629846291,0.0259337127341922,0.0286289918095013,0.0278519042141135,0.0294968824840773,0.0551685800780689,0.0424220137972253,0.0294953627786646,0.0256476098351641,0.0363846615070954,0.0370442474453482,0.0393604492472317,0.0202578720908152,0.0394396993008164,0.0601074438403584,0.0416048984683264,0.0251848495144212,0.0280777849376035,0.026196878487074,0.0184461014804827,0.0800587560343645,0.0434071950390446,0.0696564888039079,0.0440478164235116,0.0260631937979118,0.0175965724773014,0.065474820006135,0.0560713682571317,0.0264700498430777,0.0227191498402758,0.0219589702072676,0.0229845303767498,0.0249588720488367,0.0338179654656341,0.043070802211524,0.0301737306540785,0.0305380128250906,0.0389034827461089,0.0244089608204736,0.0217813008467788,0.0241015110955105,0.0329196128499562,0.0362633613912644,0.0407537030815648,0.031570520936345,0.0378529328169426,0.026744153544838,0.0378518833026574,0.0532639265884009,0.0274788507414358,0.188140880147793,0.0590894482579582
"cg00205703",0.0183699381229111,0.0204677725856367,0.0241858403101658,0.0366769471833907,0.0332447846001259,0.0342984070798107,0.118458527245891,0.0308482756212364,0.0363817288665456,0.0887342792719437,0.0159007842773048,0.0273396434533559,0.0343768684071669,0.0423452175000256,0.0738991340424694,0.123062649681773,0.28404882412508,0.365639065198695,0.308775545846336,0.420696500802007,0.0257397571747696,0.0246344277306212,0.065152449121302,0.0325735424301176,0.101279454183584,0.0267756654503852,0.0430174296611272,0.0537954736799073,0.0319588336373395,0.0216835523281866,0.0267360896624372,0.0925711931726322,0.0593815874826837,0.0957028226611069,0.392187330416688,0.0179435095966148,0.116378373212642,0.0789109839399223,0.102255368739709,0.158305056987865,0.114629416420656,0.0971299189646079,0.175605225081633,0.0421304100238573,0.0301857920263424,0.0262568594460062,0.0803278248847447,0.0423928928693066,0.0293192004179836,0.059090907024286,0.04402932842268,0.0709423669993386,0.0302428706682497,0.0672151385293134,0.025350781908552,0.0631945547588079,0.0492719371287654,0.0220500396620104,0.137740883412134,0.153363100564879,0.417243406874099,0.0501143825883665
"cg00087417",0.0148254693328784,0.0365183757787293,0.0488275174863021,0.066521189453149,0.0374687628236479,0.0183772611274016,0.0573188153789249,0.0337815387084905,0.384623350847241,0.0444024888117965,0.0154069670938811,0.0282444122296989,0.0535107863726265,0.0221403275642704,0.0189576095085316,0.0239415803380365,0.0241908702071822,0.0203712156497344,0.0230509238421275,0.0270384035882074,0.018398696439814,0.0242123660506884,0.0419192397986907,0.0171402069696881,0.0222128552344882,0.0248116929638007,0.0151493963867022,0.0202178949861584,0.0182606828296293,0.0470267744995069,0.0175190551664188,0.0198076654127712,0.250601970661368,0.0284977446231212,0.0168878287440389,0.15634303036856,0.0197447266904795,0.0226259784816189,0.0262058620446782,0.0357489784625299,0.0182697640644762,0.0275065595985971,0.0328367849919329,0.0170079540505452,0.0225876173715577,0.0581633732221142,0.036283048606023,0.0531374384684958,0.0265018258506644,0.0252974360809241,0.0407339435105336,0.044419027740786,0.0320157089832822,0.0262135094122956,0.628789392991366,0.0208263720289757,0.0306032586457904,0.0864477826172935,0.0265447231862542,0.02262721943768,0.23518820736367,0.0362928606577146
"cg00294109",0.023199856960511,0.0856972889026699,0.434687134753562,0.19903285473331,0.380560879526957,0.0237151246096287,0.00918318175908539,0.0185731997050358,0.0160578129389338,0.0206836778374705,0.0105307408010345,0.0132530304152676,0.0637569040445649,0.0144338627501196,0.164637888432585,0.0212221240876472,0.353582011478556,0.0450709459599808,0.0396008823528336,0.0555413635045105,0.0174757424374439,0.0100571601738102,0.0430553435714468,0.0793650165691369,0.0135719616994177,0.210336915976801,0.109369175745156,0.092974180755796,0.195680990175126,0.401073128384391,0.148647833501835,0.581056219614695,0.0812551550207255,0.0197716816126697,0.314820710392025,0.0744500091572913,0.0235917412449837,0.211552454626752,0.123824712419613,0.244020908355424,0.0111021085305986,0.15364146834542,0.244956190717383,0.373423175257813,0.636576772409973,0.155421557905035,0.120488372100899,0.059158393030844,0.169579975636014,0.20048111956303,0.0916481767294721,0.104306255348668,0.260610248434241,0.23723907950191,0.044307000910066,0.171462034297518,0.274469876370698,0.0881592985496506,0.100825253622447,0.0596873181547865,0.644322391131968,0.177362397827946
"cg00068038",0.650764099707635,0.387805378959664,0.0827135718224387,0.338993537279535,0.0373868585917438,0.0295769832683919,0.725241463657696,0.610671722772831,0.960929201791766,0.0993993483012683,0.0180847584365674,0.0217613203516717,0.0576365573601835,0.0211996038135718,0.0191777629526681,0.024524471644769,0.019885862969079,0.0202519778590495,0.0312202935305418,0.0355914254618078,0.0283908580808573,0.0182489405625838,0.0286350909278282,0.0220863981751672,0.0467075602385896,0.026046663688913,0.0183029023537158,0.021390136761315,0.0198950953087789,0.0228528246069803,0.0190288681308601,0.0187414919926705,0.579104212808199,0.594350165361035,0.0185774260743024,0.675317284569971,0.0273713726800497,0.0230581274575699,0.153693331804921,0.033748898298638,0.0244993940640686,0.0854306615628776,0.0559483203420036,0.0264565301838092,0.0184429215666268,0.0263163927615215,0.271108769436712,0.387271167618856,0.0758233360121094,0.393168649311362,0.174531520268139,0.230282634906979,0.111247906323771,0.336606387597785,0.418913558327429,0.471901016841602,0.320529282185753,0.282648636672131,0.265530962827436,0.101049467731992,0.802174213915456,0.226438887917435
"cg00323305",0.0148143163816176,0.0143676928631806,0.0164553106926879,0.0185732086142133,0.0117210957265644,0.0147093465416627,0.0144185881120589,0.0157534920310737,0.0195575444060953,0.0499909260496205,0.0121302181148771,0.0121387140925042,0.0224211202328752,0.0153750901547909,0.0117951492310318,0.0156912199243464,0.0156459299299987,0.0150921066005752,0.0657271368828394,0.063209038703785,0.0186505115427089,0.0152257828226009,0.0183253664128208,0.0150486817882257,0.0125257021529279,0.0155346343525331,0.00998403523072627,0.0119811784403325,0.0119095426902838,0.0272012157663237,0.100496409569028,0.0129236995565574,0.0556911578991763,0.0279782420695882,0.0114901800142935,0.0361001749290259,0.0137547773537799,0.0147729851477337,0.134723200473237,0.0218680980958529,0.0186185950685065,0.0236817136853032,0.0186442880311111,0.0123693711634406,0.0155532405666883,0.0292052840934016,0.0511880745800842,0.17788229797779,0.20912280560911,0.0162116107539286,0.032968976694815,0.0305370658713359,0.0345297157852905,0.0987497267356639,0.0138775006007714,0.0192464401036903,0.017656388132839,0.250847212689173,0.254975713082128,0.172332053551839,0.0213172839294718,0.175073516395699
"cg00023288",0.0212141121386902,0.0154598139628126,0.0225883471190109,0.0272627861272566,0.0151234481836011,0.016173106275824,0.0189394084001385,0.0190261184517619,0.0148282090368458,0.0160617434546066,0.0128736021602036,0.0188600664582668,0.0154557349033526,0.0170167086572327,0.0138283960932759,0.0234296878553776,0.0210372448379737,0.0189939535413961,0.0176481453009641,0.0222971334360003,0.0160003184610249,0.0173623160306735,0.0238041214524201,0.0159340839374273,0.0200123252785304,0.0187284736541425,0.0191994776134094,0.0088094128115805,0.0159093684307197,0.0132986830412182,0.0185478868264698,0.0132912717838208,0.0190973267257631,0.0149417873054297,0.0139977654627019,0.0165094957610018,0.0197264650156058,0.0156436378806168,0.0154272017252891,0.054718686427926,0.114191124199123,0.0430583145168546,0.030377235882255,0.0153823753754552,0.0122117097580852,0.0541956516326009,0.0910172448751562,0.0921836292123558,0.0661071235511986,0.0575816696090789,0.0419436888841096,0.0905321993161996,0.0662662314951933,0.0844855675706331,0.0532752188507074,0.0659314956942523,0.0941154857940817,0.0153476401082931,0.0219664243405485,0.0406637007934642,0.0539519547416835,0.091815120213099
"cg00352532",0.00923165586370971,0.0109507922112486,0.0148933332754443,0.0170297329557008,0.0128000657341237,0.0101632246736347,0.0120210464936875,0.013590175061225,0.0150027366816998,0.0115828809558707,0.0062657602539008,0.0129438486237576,0.0117392196025674,0.00886267137498237,0.0100694818537361,0.0110828551150144,0.0106933894505995,0.00994316080968051,0.011607836467264,0.0121475136586463,0.00868562825841707,0.00838555238148994,0.00998256221140141,0.010435174396545,0.0114038393367756,0.0131546010759849,0.00768721529289158,0.0117178747256535,0.0115668508780617,0.00910362760390595,0.0100689011404125,0.00920564184847025,0.0105877397900384,0.009474311349158,0.00865931510053378,0.00964411364729051,0.0110422596558381,0.00918534860416504,0.0107595725977395,0.0180197107078721,0.0067735972984135,0.0178835873134158,0.0194170667301925,0.00810367537515235,0.00994486456664261,0.0150818555051034,0.0174714107207905,0.0135145508317547,0.0147043807210708,0.0121463838849338,0.0128827580874863,0.0133722930424113,0.0150745363489398,0.0140136443491992,0.0161626705490601,0.0154458615420629,0.0174187740805939,0.0072960754668214,0.00674255999263882,0.0126503715456383,0.0138861565719171,0.0330638458761904
"cg00160462",0.0195167019977234,0.028329065645524,0.0298792200575096,0.0310457450011868,0.0131437167535757,0.0286533901148069,0.0311002244135546,0.027223484689676,0.0178049481882692,0.0193331357901172,0.0157669297096899,0.0260003685695485,0.0125066118434826,0.0239045266289037,0.0232921462145302,0.023130343900814,0.018259137808884,0.0151917774443448,0.0198008922433081,0.0209508311006027,0.0242270978220088,0.0453742930297035,0.0345540245780153,0.0271734627519906,0.0198560269940214,0.0307921702761128,0.0148165603349331,0.0232386200743997,0.0208362237270193,0.0202401755197681,0.0283638756983247,0.0264699105264159,0.0255553684387707,0.0118235084263525,0.0301264826762171,0.0172600336122565,0.0225263654255233,0.0279992772541107,0.0174232082752237,0.0635997981922336,0.0583773336909146,0.0545200696984074,0.0219196870202786,0.0205219722454475,0.015165837637275,0.0331295787734267,0.0904434156770034,0.0641835122626535,0.0470417096853668,0.0652893182105709,0.0631325593896394,0.0939170661616434,0.0438359815175408,0.0558140992105576,0.027626115317858,0.0619650889003514,0.0911953303863459,0.0133910438385503,0.0340605501222412,0.0519329571213114,0.0921168415873559,0.0927725654858021
"cg00216305",0.0163171086635932,0.072621375105092,0.0257805185380453,0.032608686511843,0.0300242473875908,0.0334241702161627,0.0192794670781094,0.456936814958197,0.301058686888455,0.0673473280763619,0.0788147781336278,0.167424338989527,0.0827107147552313,0.13889558784041,0.0135433114384985,0.2032346380748,0.155320444707457,0.137759410516407,0.146279938743735,0.142521816367977,0.24268908700299,0.277036654457188,0.305702558824958,0.0478593743840486,0.204225567045366,0.0199404542610105,0.018626202096177,0.0136176890174012,0.0289730937681265,0.0948493927472374,0.0294779581219194,0.0208518476710742,0.0845013950977663,0.0332720753151294,0.0121693366120092,0.0517564827304358,0.175705916190682,0.0516649582985149,0.0507952636177111,0.0472900656580506,0.246565215813787,0.132402220213564,0.0916968889028074,0.0172057049054601,0.0508439459215162,0.0924648608174905,0.0466965639457057,0.115424175832846,0.402774157146845,0.0445909582579419,0.0481258222088309,0.0531948078553301,0.0378163793498335,0.0449835567235668,0.044234974595312,0.0376585869377051,0.0494767213329959,0.253483087500468,0.0989854555688157,0.0448045619092385,0.032243542578417,0.273181939610775
"cg00473167",0.0180183825925321,0.0172843146343168,0.0238981955326404,0.0284361127115029,0.0175126429508086,0.0200128122315875,0.0116193892278751,0.0236084385123598,0.0188612721567188,0.0200846303696904,0.0204545633518345,0.0145053151391863,0.0171751315905271,0.02163803310121,0.0188208305658598,0.0214561782765368,0.0189507862089557,0.0176189227134768,0.0173635497476354,0.0269625701441254,0.017891882120251,0.0140765721085668,0.0131056607059874,0.0158279381061147,0.0200002316090735,0.0154297732279473,0.0174535061259831,0.0403678045541438,0.0224390330012981,0.0193120243151428,0.0180073077653853,0.0293014579166745,0.0190500397286999,0.0194327041734656,0.0244874332482434,0.0213913544776007,0.0226695063278291,0.0156113180073058,0.0187960253420789,0.0331506367462458,0.0437449701372349,0.0227325139334435,0.024241438956549,0.0247174854415953,0.0178720325281734,0.0192754386003725,0.0788574445620803,0.062462029510642,0.0541078927733485,0.060458807200473,0.0277586709004105,0.0791691685156334,0.048367409107692,0.062542786300829,0.0286761154052587,0.0635915614677865,0.0610745931403205,0.0177502953105706,0.0332809424673165,0.0541835012969148,0.0838935179670571,0.0792376124902043
"cg00152768",0.0149703127633623,0.0142610865909842,0.0204658713518158,0.022940758730469,0.0183937697343978,0.0156145901177021,0.0140310962278269,0.0126100295711279,0.015917489791804,0.0191883294221872,0.0124337769883149,0.0136167827967521,0.0177532964174752,0.0115931360472292,0.0148421892542115,0.0173269588229034,0.0171593699259358,0.0147854379856439,0.0173617887598964,0.0163871310323366,0.014308355157901,0.0162340468201146,0.0111092571237421,0.0183294746274627,0.0158544488896755,0.0123951486508799,0.0130853702873484,0.0177578457717703,0.0192131619671332,0.0146217463464433,0.0196483472793853,0.0109825918730631,0.0135393615890105,0.0162885158861849,0.026441129544872,0.021001932797428,0.0152712638992124,0.0147781189397077,0.0216679169952615,0.0348778708990604,0.0236456843298652,0.0252688829608292,0.0206907303046896,0.0145925122064377,0.012552486627068,0.0326274069650421,0.052638745763007,0.028942825576897,0.0266757276342713,0.0308858474753646,0.0202242999362053,0.0360798503679939,0.0232807134052739,0.0277559416930244,0.0283106090534449,0.0286811364483155,0.0379424257761115,0.0120818656030197,0.0224982375479891,0.0202258457347461,0.0306513642794097,0.0540632726375594
"cg00124175",0.0181672228026324,0.0226489851627229,0.198181819799491,0.0986621762652485,0.0201380607392254,0.0196909362300948,0.0177447981439343,0.338957718115252,0.0639168795224015,0.0191753361374792,0.0158140069011446,0.0129639763255769,0.0250183165651387,0.0189527039476622,0.014218763431528,0.0160737496187415,0.0155474656626709,0.0147021035210833,0.016280742512919,0.0184355219375189,0.0214923090403322,0.0171568302900602,0.0200175881716476,0.0160501703688862,0.0175200357649798,0.0160788698245524,0.0202967892581876,0.0149966124255483,0.0225939070505478,0.0159711554495417,0.0140683562377433,0.0149305198322824,0.0264122530809606,0.0180051261657592,0.0124837390835305,0.0232138775758472,0.0155072331162856,0.0193933155123614,0.0248938694851432,0.0401348434090582,0.0277266285126445,0.0519870017800594,0.0861287682848948,0.0180778110959386,0.013915211269543,0.024740487213888,0.0577454370431013,0.0397826750992626,0.0616851616935956,0.0421412959536393,0.0214129198160362,0.038201336976926,0.0260156566363184,0.0434175765741597,0.0208257025908284,0.0351513409396155,0.0540276165064006,0.0720835076846549,0.0222100119996082,0.022378214507995,0.0499305521506503,0.0967794715501743
"cg00275557",0.0221364093380737,0.020060261973464,0.0248157106604165,0.0192690451041034,0.0216039151189933,0.0204843886398378,0.0182418736262555,0.0669070402771869,0.020395080255896,0.0321342692722136,0.0164260630024441,0.0148355966765115,0.0341590513023121,0.0165332299122476,0.0165613668740783,0.0261707372192861,0.0357957909619717,0.0374687575322298,0.022769779165956,0.0426200419929756,0.0228717979268818,0.0130232183053071,0.0142939727970077,0.0154223766245893,0.0250983724939846,0.0178814801431533,0.0148560834154276,0.0188091732218344,0.0321564574345564,0.0297066640137524,0.0216856873912849,0.01479465415425,0.0183994480586179,0.0259098728097221,0.0143747751167024,0.0254927003510203,0.0244172243189641,0.0191685730112544,0.0325763768167961,0.0273524183419469,0.014326792826207,0.0240184064987573,0.0204088574065163,0.0149825744508032,0.0310603132119385,0.0309850787395941,0.0244937414819137,0.0129109331576834,0.047624546778349,0.0189208166656412,0.0178646463587061,0.0169327580111079,0.0142638722151467,0.0158126863736773,0.0189654478363265,0.019352859289176,0.0179771991241327,0.0220726420065212,0.0335924337497772,0.0153828831574477,0.0181488258579172,0.060342745958689
"cg00442282",0.0483299305937759,0.145268221083752,0.090517266244232,0.0498323241532373,0.0350498976977627,0.0753760622315963,0.0378957105191824,0.182531053281818,0.195459578485455,0.0730628795397277,0.0304804343164934,0.0282345019473937,0.0317902610184104,0.0365599077286012,0.0339270309161351,0.0415556465622999,0.0973552417562915,0.195024366697973,0.0807598369209284,0.0910524100465644,0.0273512590167808,0.0304860375968526,0.0733556979925541,0.0357589331794036,0.0719177903967563,0.0353736192208993,0.0325780439758693,0.0349693580923954,0.0411597040412255,0.0322987753843723,0.0288515796448761,0.0268775855113156,0.280599460438175,0.178638915389638,0.022594702188529,0.112830432098784,0.0571380176696926,0.0371832008477789,0.183478117883728,0.157615202148025,0.0621121051798371,0.240334014478587,0.277001175961317,0.0342149618056559,0.0212715929425684,0.0491610587789036,0.10249012604935,0.104976969136471,0.156239298686463,0.083800031654681,0.0888928776737493,0.0719854634627249,0.133021004450189,0.0788884439113291,0.115187465147923,0.0626368440351947,0.0856612324258746,0.176789460063407,0.0949291090639671,0.08031738992846,0.0762431750378696,0.218663162245856
"cg00228281",0.0504439183887336,0.98681584643463,0.969581953493059,0.958565908019949,0.971357744024435,0.986388797552388,0.978376504277963,0.978870092929542,0.974655965668833,0.889640221697466,0.985761619294382,0.978934991708335,0.939309117735206,0.983494027612568,0.982708344736171,0.968309317522792,0.975434832996513,0.976754565336111,0.979408074866122,0.971080943934302,0.982749596618477,0.987118144570813,0.955259749502818,0.98774443188159,0.977193289710539,0.985042259082842,0.988418299492248,0.98508840776516,0.986349345071802,0.976062075275321,0.977316769563302,0.987469025232092,0.963328790783185,0.966725442854486,0.985321360260081,0.972007769559018,0.977647015082552,0.983696211222744,0.970980188958974,0.950910050418924,0.953655516724675,0.970935541867542,0.961970526937615,0.988773690818963,0.98886605702986,0.971261589016772,0.978035037073221,0.981668483110754,0.982511715235379,0.983193126695719,0.989225392316401,0.988374761239655,0.984223741172362,0.986201499461015,0.986860807589844,0.988809716632954,0.974798354334469,0.991550113408005,0.988235792377274,0.982947451711765,0.977138558300261,0.975284311797695
